#Chromo	Pos	Watterson	Pairwise	thetaSingleton	thetaH	thetaL
J02459.1	22632	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	22633	-inf	-39.738728	-38.129402	-41.935814	-40.326504
J02459.1	22634	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	22635	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	22636	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22637	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22638	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22639	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22640	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22641	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	22642	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22643	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	22644	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	22645	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22646	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22647	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22648	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22649	-35.137657	-35.709808	-34.103760	-37.902813	-36.297173
J02459.1	22650	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	22651	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	22652	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	22653	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22654	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22655	-34.480877	-35.025337	-33.422585	-37.214268	-35.612293
J02459.1	22656	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22657	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22658	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22659	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22660	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22661	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22662	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	22663	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22664	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	22665	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22666	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	22667	-1.039912	-0.587787	-84.088646	-0.587787	-0.587787
J02459.1	22668	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22669	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	22670	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	22671	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22672	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	22673	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	22674	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22675	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22676	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22677	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22678	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22679	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22680	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	22681	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	22682	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22683	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	22684	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	22685	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22686	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	22687	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22688	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22689	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22690	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22691	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	22692	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22693	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22694	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	22695	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22696	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22697	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	22698	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22699	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22700	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22701	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22702	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22703	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	22704	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22705	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22706	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22707	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22708	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22709	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22710	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22711	-34.375515	-34.935207	-33.338944	-37.116173	-35.521355
J02459.1	22712	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	22713	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	22714	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	22715	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22716	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22717	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22718	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22719	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22720	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22721	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22722	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22723	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22724	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22725	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22726	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22727	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22728	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	22729	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22730	-34.832275	-35.386803	-33.786903	-37.572224	-35.973404
J02459.1	22731	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22732	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22733	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22734	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22735	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22736	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22737	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22738	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	22739	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22740	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	22741	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22742	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22743	-1.039912	-0.587787	-68.466866	-0.587787	-0.587787
J02459.1	22744	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	22745	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	22746	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	22747	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	22748	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22749	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22750	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22751	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	22752	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	22753	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	22754	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22755	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22756	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22757	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22758	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22759	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22760	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22761	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22762	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22763	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22764	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22765	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	22766	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	22767	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22768	-36.390419	-37.075527	-35.466957	-39.271667	-37.663204
J02459.1	22769	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22770	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22771	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	22772	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22773	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22774	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	22775	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22776	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	22777	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22778	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	22779	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22780	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22781	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22782	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22783	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22784	-34.832275	-35.386803	-33.786903	-37.572224	-35.973404
J02459.1	22785	-34.832275	-35.386803	-33.786903	-37.572224	-35.973404
J02459.1	22786	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22787	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22788	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22789	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22790	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22791	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	22792	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	22793	-1.039912	-0.587787	-55.827206	-0.587787	-0.587787
J02459.1	22794	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	22795	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22796	-37.083565	-37.757915	-36.148918	-39.954594	-38.345650
J02459.1	22797	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22798	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22799	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22800	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22801	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22802	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22803	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22804	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22805	-32.062981	-32.551971	-31.112101	-34.377186	-33.095676
J02459.1	22806	-37.776714	-38.440296	-36.831081	-40.637245	-39.028057
J02459.1	22807	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	22808	-inf	-39.738728	-38.129402	-41.935814	-40.326504
J02459.1	22809	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	22810	-37.776714	-38.440296	-36.831081	-40.637245	-39.028057
J02459.1	22811	-inf	-39.738728	-38.129402	-41.935814	-40.326504
J02459.1	22812	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22813	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	22814	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22815	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22816	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22817	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	22818	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	22819	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	22820	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	22821	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22822	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	22823	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	22824	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	22825	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	22826	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	22827	-1.039912	-0.587787	-58.708511	-0.587787	-0.587787
J02459.1	22828	-34.375515	-34.935207	-33.338944	-37.116173	-35.521355
J02459.1	22829	-29.199177	-28.911772	-29.754433	-29.029991	-28.969135
J02459.1	22830	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	22831	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	22832	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	22833	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	22834	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	22835	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	22836	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	22837	-34.375515	-34.935207	-33.338944	-37.116173	-35.521355
J02459.1	22838	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	22839	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	22840	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	22841	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	22842	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22843	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22844	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	22845	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22846	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	22847	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22848	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22849	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22850	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	22851	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22852	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	22853	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	22854	-34.375515	-34.935207	-33.338944	-37.116173	-35.521355
J02459.1	22855	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	22856	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	22857	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	22858	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	22859	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22860	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22861	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22862	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	22863	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22864	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	22865	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	22866	-34.375515	-34.935207	-33.338944	-37.116173	-35.521355
J02459.1	22867	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	22868	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	22869	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	22870	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	22871	-34.375515	-34.935207	-33.338944	-37.116173	-35.521355
J02459.1	22872	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	22873	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	22874	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	22875	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22876	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22877	-35.697269	-36.313576	-34.707512	-38.506596	-36.900940
J02459.1	22878	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	22879	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22880	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	22881	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22882	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22883	-23.721132	-23.271673	-28.598223	-23.273806	-23.272739
J02459.1	22884	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22885	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	22886	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22887	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	22888	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22889	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	22890	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22891	-33.486252	-34.046539	-32.469418	-36.203815	-34.630260
J02459.1	22892	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22893	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	22894	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	22895	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	22896	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	22897	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	22898	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	22899	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22900	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22901	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	22902	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22903	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22904	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22905	-34.165794	-34.704498	-33.113689	-36.878822	-35.289974
J02459.1	22906	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22907	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22908	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22909	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22910	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22911	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	22912	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	22913	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	22914	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	22915	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	22916	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	22917	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	22918	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	22919	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	22920	-inf	-39.738728	-38.129402	-41.935814	-40.326504
J02459.1	22921	-37.776714	-38.440296	-36.831081	-40.637245	-39.028057
J02459.1	22922	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	22923	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	22924	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	22925	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	22926	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	22927	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	22928	-37.776714	-38.440296	-36.831081	-40.637245	-39.028057
J02459.1	22929	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	22930	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	22931	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	22932	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	22933	-inf	-39.738728	-38.129402	-41.935814	-40.326504
J02459.1	22934	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	22935	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22936	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	22937	-35.474129	-36.065044	-34.460484	-38.256210	-36.652225
J02459.1	22938	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22939	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22940	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	22941	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22942	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22943	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	22944	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	22945	-inf	-41.452366	-39.842934	-43.649578	-42.040150
